"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CNTRL",7.67132131256186e-11,-1.1999582785311,0.277,0.504,1.93232912542121e-06
"PAQR5",8.28029096718684e-11,2.32954346417389,0.231,0.072,2.08572249172469e-06
"CD302",9.66470037222763e-11,-3.00108923391674,0.049,0.207,2.43444137676042e-06
"ADGRB3",9.69019265656292e-11,-1.92473455093799,0.061,0.232,2.44086262826163e-06
"DENND5A",9.96812738135926e-11,1.19854939037815,0.523,0.316,2.51087160609058e-06
"CCNL1",1.08980948453946e-10,1.23633145927817,0.488,0.286,2.74512111060646e-06
"ITGAX",1.13595356295204e-10,1.46716107861901,0.471,0.279,2.86135342971989e-06
"RAPH1",1.35416981555235e-10,1.95064776190162,0.341,0.151,3.41101834839483e-06
"P4HA1",1.39793353509623e-10,1.90156877703654,0.332,0.148,3.52125478155391e-06
"KDM2A",1.46238056126989e-10,0.915145860309573,0.659,0.496,3.68359039578273e-06
"DPYSL2",1.51190159900951e-10,-2.21302943702506,0.095,0.274,3.80832893774506e-06
"CYTH1",1.5442329541598e-10,0.96164146794308,0.679,0.496,3.88976838823312e-06
"TBC1D22A",1.64303824700061e-10,-0.801805285429077,0.552,0.733,4.13864904036984e-06
"ANTXR2",1.69019570335275e-10,-2.10603015709977,0.058,0.225,4.25743395717525e-06
"GMDS-DT",1.69249904692886e-10,-1.08397511770021,0.188,0.41,4.2632358493091e-06
"ELL2",1.80294053132787e-10,1.56760402418402,0.497,0.311,4.54142690436176e-06
"CD44",1.82217961620111e-10,1.08653203152187,0.581,0.385,4.58988823524898e-06
"MDM2",1.87261725779136e-10,-1.43237839242711,0.13,0.328,4.71693561065065e-06
"RFX2",1.89645983662855e-10,2.27944379406553,0.272,0.104,4.77699268248365e-06
"RCOR1",2.09281308888955e-10,1.23067678063383,0.497,0.291,5.27158688960389e-06
"UBAP1",2.56992800093441e-10,1.94547505597123,0.309,0.133,6.47339164155369e-06
