"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PAPSS2",0.000222977831415708,3.53888619818911,0.204,0.039,1
"DGLUCY",0.000224417267159087,-1.58339963088175,0.082,0.294,1
"TPK1",0.000224564713194824,-1.54022771865918,0.112,0.343,1
"ZC3HAV1",0.000229088505459334,2.29100985732475,0.224,0.049,1
"ENTPD1-AS1",0.000231528704374705,-1.26538650241658,0.102,0.324,1
"TNFRSF1B",0.000240755796911455,1.11485481096615,0.684,0.608,1
"SLC8A1-AS1",0.000241618541818545,-1.2828427423587,0.153,0.412,1
"MYO1F",0.000258576236309603,-0.671269393702104,0.439,0.745,1
"PHF14",0.000262526806411715,-2.14052198910243,0.051,0.235,1
"APBB1IP",0.000274129180809863,-0.941899900231399,0.194,0.461,1
"CIITA",0.000276649219053462,-2.24968221223102,0.041,0.216,1
"MAPKAP1",0.000284387597778463,-1.45094836488779,0.082,0.294,1
"FNDC3A",0.000287162362694894,2.3188969745339,0.398,0.216,1
"PLXDC2",0.000292485925961378,-0.705120104125131,0.5,0.755,1
"FCHO2",0.000295228072238513,-1.1744530421136,0.071,0.284,1
"CLASP1",0.000296459427599049,-1.72584199261747,0.122,0.333,1
"MT-CO3",0.000312296303089306,-0.817030431463951,0.286,0.569,1
"SMAD3",0.00032278708869572,2.11355590530367,0.378,0.186,1
"SRGAP2",0.000323560727737863,-1.08164454407869,0.153,0.392,1
"MDFIC",0.000326630502797737,-2.74237501829645,0.051,0.225,1
"NCOR2",0.000343478523129825,1.64931920466398,0.469,0.294,1
"FOXP1",0.000370472962353061,-0.726493210595571,0.582,0.804,1
"MBNL1",0.000378167559887193,-0.631191822035323,0.541,0.784,1
"KLF12",0.000381447162726886,-1.66127750724032,0.041,0.216,1
"AC009093.2",0.000386881356431161,-1.13643760473696,0.133,0.353,1
"SRSF5",0.000441055627087758,2.64130906901348,0.224,0.059,1
"GTF2F2",0.000452878155301619,-2.35100882016501,0.041,0.206,1
"GK",0.000457908672969016,2.36959903143513,0.265,0.088,1
"ARID5B",0.000465407855464982,1.50916312579641,0.449,0.265,1
"ST6GALNAC3",0.00046872885803395,-2.13865091564332,0.051,0.225,1
"GOLGA4",0.000473373752536803,1.49555766886773,0.357,0.147,1
"ETV6",0.000505433149891838,-0.800986043151251,0.5,0.735,1
"CDH23",0.000518657916957594,-1.10111252405476,0.122,0.343,1
"GPCPD1",0.000604615679075304,1.70293830116455,0.49,0.353,1
"AC087500.1",0.00062683643366693,-1.70446023734586,0.071,0.255,1
"INSYN2B",0.000627690879519974,-1.95970273690868,0.082,0.265,1
"KLF13",0.000662454290704428,-1.20381095614349,0.082,0.284,1
"AC008735.2",0.000690637515841927,-1.64020125021705,0.071,0.255,1
"TG",0.000692502393594912,-1.36026490405916,0.143,0.353,1
"RERE",0.000706464171832527,-1.03080607499047,0.224,0.48,1
"STIM1",0.000722310886098206,-1.18755934978208,0.143,0.363,1
"PTP4A2",0.000751588101373774,1.56571491504658,0.418,0.235,1
"INPP5D",0.000755310772982814,-0.963487629606935,0.255,0.5,1
"KCNAB2",0.00078185861907692,-1.31136726812626,0.224,0.461,1
"AC092546.1",0.000796875828345914,-1.79313293961722,0.061,0.235,1
"FAM49B",0.000861053117772393,-0.819588283839483,0.49,0.696,1
"SDCBP",0.000867076363087909,3.0144607659249,0.224,0.069,1
"PFKFB3",0.00090098814777206,1.91991132429566,0.286,0.108,1
