"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IFRD1",1.51059435345977e-05,7.35309241299527,0.288,0,0.380503611692981
"C11orf96",1.51059435345977e-05,7.01134959277453,0.288,0,0.380503611692981
"PRUNE2",1.74491557779667e-05,-1.5474920748018,0.197,0.589,0.439526784891203
"NEXN",1.87812592195343e-05,-2.32556758265703,0.167,0.518,0.473081138480851
"RHOQ",1.96763719441554e-05,3.26069248771785,0.379,0.054,0.495628132901331
"ESYT2",1.9909920078155e-05,1.81277201253272,0.727,0.357,0.501510976848647
"PALM2-AKAP2",2.02102846875336e-05,1.79047330794332,0.576,0.214,0.509076860994284
"CCN1",2.0388146750244e-05,4.47879422184331,0.364,0.054,0.513557028491895
"B2M",2.22724847068791e-05,2.26309166443658,0.47,0.107,0.561021617281578
"ELOVL5",2.24135450091516e-05,4.68717525884706,0.364,0.054,0.564574785235519
"ANXA5",2.40872869481773e-05,5.17717050190976,0.333,0.036,0.606734670937637
"BHLHE40",2.74779822178357e-05,7.09435546178442,0.273,0,0.692142894085064
"IFI44L",2.7807418893906e-05,5.60100027713957,0.303,0.018,0.700441074518598
"TMSB10",2.7807418893906e-05,5.85450243034267,0.303,0.018,0.700441074518598
"ITPKB",2.78093806309129e-05,6.15446875767483,0.303,0.018,0.700490488712065
"RBPMS",3.2000674857831e-05,-1.22690911743837,0.667,0.875,0.806064998993904
"PLCG2",3.6187044392068e-05,3.04184557092367,0.409,0.089,0.911515461191802
"TMSB4X",3.83362041605198e-05,3.03605476488823,0.409,0.089,0.965650646599334
"ELL2",3.90749822548855e-05,2.67441021024951,0.606,0.321,0.984259728018312
"LDB2",4.45702458838701e-05,2.01905780156721,0.53,0.179,1
"RPL21",4.95803978456578e-05,6.24835460151825,0.258,0,1
"UBC",4.95843229802079e-05,6.57631421306247,0.258,0,1
"CEBPB",4.95843229802079e-05,6.71845935212279,0.258,0,1
"INTS6",5.25068810924386e-05,3.1040152197987,0.379,0.071,1
"JUND",5.33686680753903e-05,3.10145726317437,0.394,0.089,1
"MSN",5.42819345446219e-05,3.54983516371216,0.409,0.107,1
"CMIP",5.7217567604807e-05,2.2256963810056,0.5,0.179,1
"ARHGAP26",5.77110835216423e-05,1.78399279997774,0.591,0.25,1
"LMCD1",5.8257400156177e-05,2.82609525785345,0.455,0.125,1
"HIVEP2",6.15907030979556e-05,2.26425477884556,0.47,0.143,1
"ZNF385D",6.70651542670648e-05,-2.07788625203655,0.182,0.5,1
"MGP",6.91929119715731e-05,3.96691048416404,0.318,0.036,1
"RGCC",7.05248652580475e-05,3.37057959715982,0.394,0.107,1
"CDK17",7.13057195433113e-05,2.71324320223808,0.455,0.143,1
"PTMA",7.35354836086024e-05,2.36476048501266,0.409,0.089,1
"BICRAL",8.23584749472174e-05,-2.92830044157943,0.076,0.357,1
"ACTG1",8.29015535013424e-05,4.94268954405382,0.303,0.036,1
"XAF1",8.48548691180675e-05,3.0034854942421,0.364,0.071,1
"VWF",9.38289363217258e-05,2.64070892475819,0.394,0.089,1
"S100A6",9.46929359563964e-05,5.20429047342936,0.273,0.018,1
"EEF1A1",9.8097752431827e-05,3.17595265204554,0.379,0.089,1
"OSBPL1A",0.000100602556559707,-3.70747127935818,0.045,0.304,1
"NUBPL",0.000101755430707379,-4.16405324284778,0.076,0.339,1
"MT2A",0.000104730572239011,5.0457934609584,0.273,0.018,1
"PCDH7",0.00010689478274755,-1.84946141171114,0.288,0.607,1
"HSPD1",0.000107222231514101,2.82156652941333,0.318,0.036,1
"RTN4",0.000111275443190562,1.65937710605662,0.621,0.321,1
"CNN3",0.000111349093693035,2.76918997977997,0.424,0.125,1
"DKK3",0.000118111150428205,3.26423164169885,0.333,0.054,1
"TPT1",0.000121352923824368,3.47437225805857,0.348,0.071,1
"CACNA1D",0.000130583970197441,1.56478532336995,0.424,0.107,1
"KANK1",0.000132286612790054,-2.85308224794496,0.091,0.375,1
"FOS",0.000154459116735286,2.53045746173422,0.364,0.071,1
"SKIL",0.000156996593701717,2.98307258448771,0.348,0.071,1
"AC037198.1",0.00015781326097466,6.52409958955648,0.227,0,1
"DNAJB1",0.00015781326097466,6.50069145826051,0.227,0,1
"PRKY",0.00015781326097466,6.44312351391662,0.227,0,1
"SRGN",0.000158914685788836,4.97926297577579,0.288,0.036,1
"AFF1",0.000179283865140379,-2.22513650196766,0.258,0.518,1
"MAN1A1",0.000179878566359066,3.70565078411055,0.318,0.054,1
"AC025280.3",0.000182647226808903,2.53680555111948,0.439,0.143,1
"FYN",0.000182965970239783,2.41484948877636,0.439,0.125,1
"RPL13A",0.000185257451184095,3.29770730165644,0.318,0.054,1
"PLEKHG1",0.000188148814722059,3.59128242817192,0.333,0.071,1
"ELN",0.000193335965951283,-2.1483644352713,0.455,0.661,1
"GABARAPL1",0.000197627563758195,4.2454745564024,0.288,0.036,1
"IGSF9B",0.000202204523522767,-3.29422105010871,0.03,0.268,1
"PER1",0.00020358823519772,1.92184884154205,0.409,0.107,1
"AC098829.1",0.000209830868680744,-2.13655920268903,0.106,0.393,1
"FKBP5",0.000215076902772355,-1.5436609876482,0.455,0.661,1
"FLT1",0.00022152858930793,3.14496151579005,0.364,0.089,1
"PLCB4",0.000221854937346342,-1.1673033556291,0.288,0.607,1
"IQCJ-SCHIP1",0.000230990885621356,2.39773480914953,0.333,0.054,1
"ITGA5",0.000230990885621356,2.20260523575345,0.333,0.054,1
"RPS6KA3",0.000231126781298131,2.1314602155904,0.394,0.107,1
"ITM2B",0.000234063481644082,2.93746816825453,0.318,0.054,1
"A2M",0.000234910859599137,1.94441353660752,0.545,0.268,1
"DCC",0.000237615073058002,2.23989270987197,0.303,0.036,1
"PSME4",0.000238298234482873,2.6191040694357,0.424,0.143,1
"RPS27",0.000242211379018506,3.98095767058489,0.303,0.054,1
"CLEC1A",0.000278526608480282,6.18565258399335,0.212,0,1
