"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RAB20",1.38454034225962e-07,-3.64676927055729,0.008,0.201,0.00348751866811776
"EPB41L1",1.41234754369801e-07,-2.6453147959872,0.039,0.254,0.00355756222782091
"TMEM41B",1.42535509566324e-07,-1.1078017465234,0.117,0.386,0.00359032695046613
"ZC3H13",1.61906138895779e-07,-1.77836277569499,0.062,0.297,0.00407825373264577
"CHD9",1.69109885158014e-07,-1.05426176563896,0.188,0.492,0.00425970889724523
"SYBU",1.90398896199836e-07,-2.35345767156881,0.047,0.264,0.00479595779637767
"FMO5",1.92844883707363e-07,-1.47182676375552,0.102,0.354,0.00485756977570478
"ABLIM1",1.96677507988351e-07,-1.14919007161712,0.133,0.401,0.00495410974871858
"MAGI2",1.98248947741694e-07,-1.19007187412175,0.109,0.377,0.00499369274466554
"LRMDA",2.07117989605679e-07,-0.547379627485685,0.648,0.891,0.00521709504017746
"PELI1",2.10572748133261e-07,2.64280834132061,0.281,0.126,0.00530411695272871
"DOCK1",2.12300993698891e-07,-0.974674171960825,0.273,0.577,0.00534764973028136
"ETV5",2.15380262175528e-07,-1.50889474765773,0.125,0.377,0.00542521342393938
"VMP1",2.22227336899352e-07,1.75685220768797,0.438,0.295,0.00559768438915779
"C8orf34-AS1",2.30300111610763e-07,-2.88222306935961,0.023,0.223,0.0058010295113635
"CABLES1",2.66484248809099e-07,-2.53615954302012,0.016,0.209,0.00671247174325238
"FARS2",2.7761649645885e-07,-0.89816146900284,0.156,0.438,0.00699288192930196
"AC008014.1",2.81732656863919e-07,-1.77277305444977,0.055,0.276,0.00709656389374526
"FNIP2",2.84142783099545e-07,-1.33011540819882,0.188,0.457,0.00715727256349443
"CCSER1",2.84469256851082e-07,-1.00711026458394,0.203,0.502,0.00716549611082191
"LMNA",2.88846478311149e-07,2.34468037639215,0.312,0.156,0.00727575394217953
"MYH9",2.94865817803697e-07,2.69722804212344,0.211,0.076,0.00742737508465732
"EZR",3.2605697560579e-07,1.46305747366205,0.586,0.485,0.00821304915853424
"RBL2",3.29934586050519e-07,-2.1529632129251,0.055,0.272,0.00831072228802653
"KIAA0319L",3.39750742714882e-07,-1.17607905545606,0.109,0.37,0.00855798145824516
"AC112722.1",3.40496680321838e-07,-1.32832275934205,0.117,0.37,0.00857677088062677
"FGD4",3.48146068616246e-07,-0.768248192238648,0.219,0.533,0.00876945132237461
"UMAD1",3.55464864637119e-07,-1.29134433493449,0.094,0.342,0.00895380447534439
"MPHOSPH8",3.69710804477746e-07,-2.05721052423656,0.031,0.235,0.00931264545398994
"DIAPH2-AS1",3.86723484549179e-07,-1.73104276504325,0.047,0.26,0.00974117785230927
"ARHGAP31",4.01392935799574e-07,-1.58705840396227,0.094,0.333,0.0101106866598555
"ZNF704",4.10628760456643e-07,-3.30799300278994,0.023,0.214,0.0103433278471424
"KHDRBS2",4.12189707706262e-07,-2.10926257565608,0.023,0.219,0.010382646547413
"FOXN3",4.21119019300295e-07,-0.976119382591066,0.203,0.493,0.0106075669771551
"RIMKLB",4.77409665600378e-07,2.73585407902737,0.258,0.115,0.0120254720668079
"NT5DC1",5.03095690146281e-07,-1.63051314034065,0.07,0.294,0.0126724773390947
"TLR2",5.34293404442337e-07,-2.58363240937731,0.023,0.216,0.013458316564498
"C20orf194",5.78304966769926e-07,-1.86749946250865,0.062,0.276,0.0145669238079677
"PTGFR",5.86831673213814e-07,-1.83999145851009,0.062,0.279,0.0147817030165828
"ARHGEF12",5.9003542201443e-07,1.71938862939744,0.484,0.358,0.0148624022451215
"CELF2",6.14329223249599e-07,0.851268508724684,0.812,0.825,0.0154743388044341
"TNFAIP8",6.22410874292586e-07,2.69523330247543,0.227,0.091,0.015677907512556
"KANSL1L",6.40604490149507e-07,-0.532037813101919,0.203,0.505,0.0161361865023759
"TJP1",6.45557210147203e-07,1.57466276609966,0.445,0.311,0.0162609405663979
"MCTP1",6.50261869157689e-07,-2.24716586459871,0.031,0.226,0.016379446222213
"OSBPL3",6.91418813625645e-07,1.8369308527412,0.406,0.256,0.0174161484964164
"DPH6",7.25838729497536e-07,-1.38400580903066,0.086,0.319,0.0182831517573134
"PTPN4",7.3997912402559e-07,-1.02434207081615,0.148,0.407,0.0186393341550806
"HDAC8",7.40881069733144e-07,-0.922076727116236,0.164,0.441,0.0186620532655082
"LINC01090",7.59745929914364e-07,-0.866141527837429,0.25,0.539,0.0191372402286129
"PTPRJ",7.84279165316901e-07,-1.29867994552283,0.086,0.317,0.0197552078951674
"AC046195.2",7.96361058631158e-07,-2.19296830991865,0.047,0.248,0.0200595387058602
"SRRM2",8.33907889138931e-07,-0.792520206571273,0.289,0.593,0.0210053058195205
"FBXO34",8.55665239595035e-07,-1.05518492056206,0.141,0.402,0.0215533517201593
"LHFPL6",8.62077956549052e-07,-1.83867859719554,0.086,0.305,0.0217148816475141
"DPYD",8.70317414193156e-07,-0.589678188836281,0.641,0.822,0.0219224253461114
"CAT",8.96056707140658e-07,-2.14103873275355,0.023,0.211,0.022570772396166
"MAPK14",9.19365509764186e-07,-2.35584795155165,0.039,0.235,0.0231578978254501
"ZSWIM5",9.86093631371133e-07,-2.61427312070385,0.023,0.207,0.0248387124806075
"TBC1D1",1.00879560666297e-06,-2.41533214484395,0.039,0.233,0.0254105525362335
"AC044810.2",1.0186265413827e-06,-1.69329502655574,0.047,0.251,0.0256581839508887
"ALPL",1.02414185623602e-06,1.56557262764625,0.523,0.395,0.0257971092167291
"NINL",1.15533146302971e-06,-1.65974499846509,0.07,0.286,0.0291016442222555
"PDE4D",1.15865723300267e-06,0.324648963954497,0.992,0.95,0.0291854170421042
"MT-CO3",1.20065369085565e-06,1.47136677811841,0.383,0.207,0.0302432658189629
"EPAS1",1.21658778307379e-06,1.51223680762849,0.492,0.37,0.0306446296678457
"PPP2R2A",1.2865536997159e-06,1.59308350458325,0.414,0.269,0.0324070011421438
"JAK1",1.30186029575979e-06,-0.848635847087685,0.25,0.526,0.0327925589898935
"KLF13",1.37372724717489e-06,-2.06173700046056,0.047,0.245,0.0346028156290884
"ARRDC3",1.38987686389478e-06,1.98290371485857,0.367,0.223,0.0350096083246457
"GPR39",1.4279472491775e-06,-1.82949931301331,0.047,0.242,0.035968563259532
"MICU2",1.42826363440464e-06,-1.78748323543258,0.055,0.258,0.0359765326870186
"KMT5B",1.48697637900391e-06,-1.94375180493618,0.047,0.242,0.0374554480107296
"HOPX",1.52633613958046e-06,-1.33144903515874,0.117,0.354,0.0384468810198921
"KDM6A",1.54369786909259e-06,-0.953271081202012,0.18,0.439,0.0388842056245733
"BZW2",1.57116083026704e-06,2.11825956577875,0.227,0.093,0.0395759701535965
"MECOM",1.58060292460274e-06,0.549642023016182,0.961,0.924,0.0398138070678185
"THADA",1.58837413677206e-06,-1.56553266139933,0.094,0.316,0.0400095561311515
"ZNF721",1.62610798049877e-06,-2.41407288139083,0.039,0.228,0.0409600339207836
"AL137009.1",1.6358981057997e-06,-0.833242730643413,0.211,0.493,0.0412066373869887
"CACNA2D3",1.68867922485321e-06,-0.826664760781321,0.102,0.333,0.0425361409948274
"PARD3",1.70014092517622e-06,0.669637379138277,0.805,0.797,0.0428248497642638
"SACM1L",1.75044917946655e-06,-1.58120321499572,0.055,0.257,0.044092064381583
"DCBLD2",1.86493122672885e-06,-1.38596031417074,0.094,0.317,0.0469757526700731
"MVB12B",1.92728611029646e-06,-2.77333297746318,0.023,0.2,0.0485464098322576
"MIPOL1",2.07516618342241e-06,-1.13011533447871,0.07,0.285,0.0522713609942272
"GRHL2",2.08324657003898e-06,-1.51003414129199,0.07,0.28,0.0524748978527119
"PCDH9",2.10819497176921e-06,-0.912148298774636,0.297,0.554,0.0531033231438947
"BMPR2",2.16339028814028e-06,-1.46120485914626,0.062,0.266,0.0544936379679656
"ADAM9",2.27309414662952e-06,2.57705822636556,0.211,0.085,0.0572569684594509
"MEGF9",2.35681920343755e-06,-0.815951342154745,0.148,0.399,0.0593659189153884
"PDZD2",2.44762084891402e-06,-0.956294963759938,0.195,0.461,0.0616531215632952
"UPF2",2.48753229197343e-06,-1.78312213620432,0.055,0.251,0.0626584509025188
"OPHN1",2.53362649130572e-06,1.53489980397725,0.5,0.398,0.0638195176894999
"TOX",2.62909094214691e-06,-0.877324250416011,0.5,0.736,0.0662241717417385
"PLCH1",2.70879610656449e-06,-0.86778836657891,0.25,0.526,0.068231865128253
"SLC22A31",2.7505671763791e-06,-1.65148927332234,0.031,0.213,0.0692840366058131
"WWC1",2.88897532563962e-06,-0.936285300113092,0.156,0.405,0.0727703994775364
"MRTFB",3.00949177517248e-06,-1.12593316507103,0.078,0.292,0.0758060883248197
"ZNF91",3.02169414768347e-06,-1.52387625844117,0.055,0.251,0.076113453885999
"DUOX1",3.06167474288589e-06,-0.75757568947879,0.359,0.658,0.0771205250985526
"NUBPL",3.10479986043899e-06,-1.55187661035131,0.039,0.226,0.0782068036845976
"AC055854.1",3.18557158621754e-06,-1.50278558462107,0.07,0.27,0.0802413626852336
"TTC3",3.5118730361e-06,-0.901743776983899,0.141,0.392,0.088460569906323
"MAPK10",3.59018627408078e-06,-0.733694710196404,0.375,0.665,0.0904332020578206
"LIFR",3.90567227374481e-06,-1.118594644739,0.164,0.399,0.0983799789033581
"USP13",3.93318515639727e-06,1.62612631549171,0.477,0.366,0.0990730009044907
"SREK1",3.98713677524976e-06,-0.908075701773282,0.102,0.327,0.100431988231766
"ARHGAP26",3.99993911338684e-06,1.86683801934004,0.352,0.216,0.100754466327101
"DDX17",4.07630486409473e-06,-0.646999052566795,0.328,0.62,0.102678043221682
"PRKN",4.08809069753948e-06,-2.12091660040203,0.055,0.239,0.102974916580322
"NLGN1",4.09962891707051e-06,-1.44659511672691,0.086,0.292,0.103265552792089
"PLA2G4F",4.18930589371074e-06,-1.34901979630576,0.102,0.32,0.10552442615668
"GSPT1",4.4357681635596e-06,1.53900249092864,0.398,0.26,0.111732564271903
"AC006994.2",4.52413372718953e-06,-0.95420867421803,0.156,0.398,0.113958404454177
"FNDC3B",4.59497245052021e-06,1.14457001092145,0.617,0.558,0.115742761056154
"AC016831.7",4.69992467829681e-06,-1.42693556741456,0.062,0.258,0.118386402721618
