"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KAT6B",2.68462874363966e-05,-0.674346811252448,0.125,0.278,0.676231134235395
"MBP",2.78290936444154e-05,-0.657884584714509,0.218,0.411,0.700987039809179
"AAK1",3.05055228743773e-05,-0.361643557200076,0.296,0.528,0.76840361568269
"PIK3R5",3.07090523491968e-05,-0.635308114578477,0.176,0.35,0.773530319623919
"NELL2",3.37526169337904e-05,-0.831130996537306,0.125,0.271,0.850194667945247
"PCM1",3.41122514542259e-05,-0.548417212670339,0.213,0.412,0.859253501880496
"TNFAIP3",3.61101885924971e-05,1.51092442105112,0.218,0.123,0.909579540456409
"WIPF1",3.6200236723999e-05,-0.616896997657259,0.231,0.422,0.911847762840812
"MAP2K5",3.87665860068241e-05,-0.751011832630497,0.083,0.217,0.976491534925891
"RNF111",3.92113622517987e-05,-0.999154252436524,0.088,0.221,0.987695003760556
"GALNT10",4.01366220139946e-05,-0.567709580718771,0.106,0.254,1
"CYLD",4.17669638004988e-05,1.27067572549717,0.278,0.182,1
"RSRP1",4.23528823851207e-05,-0.75153945789714,0.116,0.265,1
"TBC1D2B",4.56825413285722e-05,-0.719785429094663,0.093,0.227,1
"SRRM2",4.69921578547249e-05,-0.482287858800089,0.194,0.374,1
"CHST11",5.73435331431746e-05,-0.339943440312556,0.588,0.806,1
"XKR6",5.90155709686518e-05,-0.713502235911265,0.153,0.306,1
"VPS8",6.26585612196118e-05,-0.797878821174545,0.083,0.209,1
"FOXN3",6.71978724550233e-05,-0.439726250932628,0.463,0.664,1
"SEL1L3",6.92335541289411e-05,-0.764827932028948,0.097,0.234,1
"GRAP2",6.95378391604899e-05,-0.478392266808836,0.255,0.457,1
"LINC01934",7.26353498244887e-05,-0.594143547424548,0.208,0.378,1
"RBL2",7.31114803213867e-05,-0.416517695260068,0.171,0.348,1
"LPP",7.46328028299414e-05,-0.505386043600372,0.338,0.54,1
"SAMHD1",8.02182626321884e-05,-0.821524972456916,0.083,0.208,1
"PLEKHA2",8.06596360950081e-05,1.16922643310742,0.296,0.204,1
"YTHDC1",8.49507594573546e-05,1.39200691407819,0.241,0.152,1
"PDE4B",8.63483337034833e-05,1.29570834766806,0.31,0.22,1
"FARS2",8.69099804671621e-05,-0.774357636001482,0.157,0.313,1
"SCAPER",9.66754939143051e-05,-0.47758387340287,0.153,0.308,1
"PPP1R2",9.98582534446632e-05,1.34256112602323,0.218,0.126,1
"CDK13",0.000104254423302468,-0.377116566378693,0.157,0.317,1
"USP15",0.000114146838136035,1.02736071828084,0.412,0.359,1
