"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"STAT4",2.15246985996051e-05,7.55480783481075,0.209,0,0.542185633025453
"VEGFA",2.15246985996051e-05,7.80070129307066,0.209,0,0.542185633025453
"AC008014.1",2.24816516844584e-05,-3.71263986859218,0.023,0.383,0.566290324279823
"SPI1",2.57794658473546e-05,-3.31947003622756,0.047,0.42,0.649358965229014
"EIF4G3",2.64724751481837e-05,-2.04598290169872,0.116,0.519,0.666815176507599
"ITFG1",2.64872992999926e-05,-2.32251069798495,0.093,0.494,0.667188582067514
"TBC1D22A",2.69861883208455e-05,-1.35470818614346,0.442,0.802,0.679755097613776
"SRGAP2",2.70074657303161e-05,-2.51013567400723,0.093,0.481,0.680291054280932
"MS4A6A",2.80662174645439e-05,-1.99545210327757,0.14,0.543,0.706959951714395
"ATF7IP",3.19157441694535e-05,-1.82984569842631,0.14,0.568,0.803925679884364
"TMEM131L",3.37954249710451e-05,-1.89380307993111,0.047,0.432,0.851272959595654
"GLYATL1",3.78099399413023e-05,-6.76733536144937,0,0.321,0.952394577181464
"RAP1GDS1",3.78120414158992e-05,-6.86408398541005,0,0.321,0.952447511225086
"HDAC8",3.90126333885929e-05,-3.05495948231249,0.047,0.407,0.982689222425266
"NDEL1",3.91112434679544e-05,4.43832992599561,0.326,0.062,0.985173111714304
"AOAH",3.93665410775733e-05,-1.52536319437825,0.233,0.654,0.991603803202993
"ST6GAL1",4.0142780027174e-05,-1.57189701274971,0.14,0.58,1
"SRGAP1",4.04680190384473e-05,-1.89733477451152,0.186,0.593,1
"HSPD1",4.0555492120163e-05,4.05514763090684,0.326,0.062,1
"GPR183",4.09259383212351e-05,2.94430879263826,0.442,0.16,1
"FLI1",4.31132409769682e-05,-1.82941414990719,0.186,0.605,1
"TBC1D9",4.5001656411187e-05,-2.93153843779062,0.047,0.407,1
"P2RY14",4.64658753009518e-05,-2.18411507011074,0.07,0.457,1
"FAM49B",4.81403202765537e-05,-0.951470025964807,0.419,0.79,1
"SAMHD1",4.87364960001809e-05,-1.91027120777012,0.233,0.617,1
"MXD1",5.15866224440407e-05,4.70004116712684,0.256,0.025,1
"FLNA",5.38065040890345e-05,4.3411963618523,0.256,0.025,1
"ARID1A",5.58093344688026e-05,-1.90243676329297,0.093,0.494,1
"GPBP1",5.72004651811249e-05,2.66148274207912,0.558,0.296,1
"NFATC3",5.74718588173972e-05,-6.65196976590444,0,0.309,1
"AC005670.3",5.74750054935738e-05,-6.36945532571849,0,0.309,1
"LRRK1",6.31295951322452e-05,-2.51482598670604,0.093,0.469,1
"ZNF366",6.56898462474009e-05,-4.20154985465855,0.023,0.346,1
"PTEN",6.79100899515584e-05,-1.40299588260764,0.186,0.63,1
"FLT3",6.91493926973179e-05,-1.35044158455873,0.116,0.531,1
"RSRP1",7.5600734500883e-05,-2.67305104255877,0.047,0.395,1
"MALT1",7.61352725832056e-05,2.56818521273642,0.535,0.247,1
"FYB1",8.41927778251354e-05,-2.8126377732565,0.07,0.42,1
"SEMA4D",8.41960890075004e-05,-2.63278384092837,0.07,0.42,1
"ACYP2",8.68558014623936e-05,-6.7272869341644,0,0.296,1
"SGK1",8.68651729206468e-05,2.77559132127085,0.372,0.099,1
"STK17A",0.000108357456516244,-2.28988532015108,0.023,0.346,1
"GPATCH8",0.000110067839020977,-2.32110017785334,0.07,0.42,1
"AL133259.1",0.000114259226413451,5.83938038813958,0.209,0.012,1
"JPX",0.000117049399310881,-2.15539057803344,0.07,0.432,1
"CHD9",0.000121265326662573,-1.37678662950654,0.163,0.58,1
"PLAUR",0.000127295219618175,2.95975861540624,0.349,0.086,1
"PIBF1",0.000130555379013848,-6.5483565662917,0,0.284,1
"PRKCB",0.000133989856050796,-1.93242510589285,0.163,0.543,1
"MED12L",0.000140388411968332,-2.753314407131,0.047,0.383,1
"PHC2",0.000144887170538132,-1.94452444949566,0.116,0.481,1
"PCNX2",0.000148782725276472,-1.27865725415778,0.209,0.63,1
"TIAM1",0.000152897617454998,-2.89790033800159,0.023,0.333,1
"L3MBTL4",0.000156526589111706,-1.69889582295525,0.047,0.383,1
"ZBTB16",0.000157527659840357,-3.0354816982234,0.07,0.407,1
"IFI44L",0.000162350856717976,4.66381294998725,0.233,0.025,1
"FRMD4B",0.000164301765584195,-2.32331832806831,0.093,0.432,1
"FAM117B",0.000175504657032856,-3.91793103635927,0.023,0.321,1
"CPM",0.000177398054428771,-3.91278155110592,0.047,0.346,1
"WDR7",0.00018621464548933,-2.53227065043719,0.047,0.37,1
"MYO1D",0.000188181637044765,-1.66744540413924,0.233,0.593,1
"PAK1",0.000189967309265791,-1.92067832588577,0.186,0.543,1
"KIAA0319L",0.0001951609450403,-6.29163233599461,0,0.272,1
"ATG10",0.0001951609450403,-6.42519557372652,0,0.272,1
"TIGAR",0.0001951609450403,-6.20542871142514,0,0.272,1
"UBE2E2",0.000196450706530845,-1.23301554933551,0.372,0.679,1
"KDM2B",0.000199262820852901,-2.44098082548704,0.07,0.407,1
"CTNNB1",0.000199534721712014,2.01543364371063,0.628,0.407,1
"ANKRD12",0.000202229053317547,-0.58719502979024,0.256,0.728,1
"FAR2",0.000211699362030673,-2.09185737295685,0.093,0.432,1
"CASK",0.000214746402427778,-2.9944731938924,0.023,0.321,1
"PSTPIP2",0.000214854695635961,-3.04642729591691,0.047,0.358,1
"DOCK8",0.000218851711318794,-1.10003960157635,0.302,0.716,1
"COMMD10",0.000224149756344751,-2.04490915281064,0.093,0.444,1
"YTHDC2",0.000239475984311931,-2.72969762244875,0.047,0.358,1
"ANKRD17",0.000241933497448801,-1.49697609306967,0.14,0.531,1
"APLP2",0.000263712589079716,2.82825859919377,0.233,0.025,1
"UBE2F",0.000263998199259535,2.98763393779024,0.372,0.123,1
"SPRED1",0.000266715729757085,-2.26388263041348,0.047,0.358,1
"JARID2",0.000275889698874994,1.60443354060899,0.721,0.593,1
"RNF216",0.000290192897741947,-6.1068135678809,0,0.259,1
"AC012358.3",0.000290207893567903,-6.26104005814985,0,0.259,1
"SLC1A3",0.000290207893567903,-6.83585772694121,0,0.259,1
"RNF169",0.000290207893567903,-6.37644770640284,0,0.259,1
"TNFAIP2",0.000290207893567903,-6.91364056105702,0,0.259,1
"AC015923.1",0.000290207893567903,-6.67311204354468,0,0.259,1
