"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TXNDC5",0.000819541368129881,-1.37757124186339,0.391,0.691,1
"PCGF3",0.000828298769714323,-6.3101212371453,0,0.218,1
"AP3S1",0.000828298769714323,-6.42205941555806,0,0.218,1
"APBB1IP",0.000828298769714323,-6.76201739029886,0,0.218,1
"RAP1GAP2",0.000828298769714323,-6.87157826613061,0,0.218,1
"FNBP4",0.000830462921772789,-1.87267841606801,0.065,0.364,1
"NSD3",0.000837341381296498,1.9300928278723,0.5,0.236,1
"EXOC4",0.000838381701243536,-1.08528362522135,0.391,0.727,1
"HIVEP1",0.000860003744504459,1.33352677262232,0.565,0.273,1
"DAPK1",0.000882674210843593,-2.89311120272676,0.043,0.309,1
"IGLC1",0.000898119412571037,-1.54148227354541,0.022,0.273,1
"MEI1",0.000951043368310409,-1.83596267906091,0.13,0.436,1
"TPM4",0.00095458894321914,1.95283389244833,0.543,0.309,1
"FBXW7",0.000976625053472872,0.789153959140876,0.935,0.818,1
"PHF14",0.000980714863745807,-4.56569123526173,0.022,0.255,1
"CDK13",0.000982562933709476,-2.17814138602996,0.043,0.309,1
"NFX1",0.00098898727414769,-1.40363562862233,0.13,0.455,1
"SBF2",0.00108588971165262,-2.19658090563153,0.065,0.345,1
"TAF1D",0.0010869644038339,3.36641443412042,0.283,0.055,1
"MB21D2",0.0011304461011627,2.5799717008528,0.457,0.218,1
"SERTAD2",0.00113206115863082,-2.37802240984785,0.043,0.309,1
"SIDT1",0.00119159481307678,-3.36499276422404,0.022,0.255,1
"XAF1",0.0012192297984843,5.32547255612686,0.217,0.018,1
"MGMT",0.00123850408284406,-3.19958591797094,0.022,0.255,1
"P2RX1",0.00127437517720381,1.9061586889753,0.413,0.145,1
"USP3-AS1",0.00128711358590549,-3.32505974090553,0.022,0.255,1
"SCAPER",0.00129027516559239,-1.36166732236259,0.174,0.527,1
"KLF13",0.0013374788269858,-3.17779373986144,0.022,0.255,1
"CDRT4",0.00139608988154076,-1.14195772636404,0.043,0.309,1
"ATM",0.001411200560717,-1.11246778523103,0.239,0.582,1
"YARS",0.00145302793437723,-6.45472242881106,0,0.2,1
"AMPD1",0.00145302793437723,-6.84556352531478,0,0.2,1
"CAPN2",0.00145302793437723,-6.62174089023801,0,0.2,1
"AC068051.1",0.00145302793437723,-7.20943175620425,0,0.2,1
"AC068633.1",0.00145302793437723,-6.98145406690037,0,0.2,1
"AZIN1-AS1",0.00145302793437723,-6.70155229374939,0,0.2,1
"CSNK1G1",0.00145302793437723,-6.67657860654221,0,0.2,1
"ZNF544",0.00145302793437723,-6.53563682921479,0,0.2,1
"SHLD1",0.00145302793437723,-6.4305310573839,0,0.2,1
"RBFOX2",0.00145302793437723,-6.51751325750444,0,0.2,1
"CELSR1",0.00145302793437723,-6.68926918245467,0,0.2,1
"MYO1D",0.00148055313979268,-1.05087023347878,0.457,0.745,1
"DIS3L2",0.00149968779493207,-2.28063274032141,0.022,0.255,1
"SKAP1",0.00167907678263822,-1.42374787704286,0.109,0.418,1
"HIPK2",0.00179458429129515,1.12974461325008,0.826,0.745,1
"COPA",0.001803058934962,2.38420644902411,0.348,0.109,1
"GPCPD1",0.00183963770515743,-2.09255169613352,0.065,0.327,1
"FBXL17",0.00193141191325387,-0.983566538005044,0.196,0.564,1
"SIK3",0.00208512457327043,1.22951519592089,0.674,0.527,1
"DENND4A",0.00212650547587493,1.26003687984123,0.63,0.382,1
"EFHC1",0.00213681110670274,-3.76202018172944,0.022,0.236,1
"AP001011.1",0.00223200921177057,1.86842478515826,0.609,0.436,1
"FAM172A",0.00226875750281422,-2.48297892330697,0.065,0.309,1
"ZNF804A",0.00227945050785977,-1.36775616311167,0.043,0.291,1
"AP000676.5",0.00228835816618228,-3.09171878813942,0.043,0.273,1
"ACACB",0.00230504311706108,-3.16202381297317,0.022,0.236,1
"PRKCA",0.0023679992886544,-1.41188296314596,0.174,0.491,1
"GALNT2",0.0024548941046831,1.50061965454627,0.674,0.618,1
"SEC14L1",0.00262232867116085,-1.16306716871447,0.196,0.509,1
"SIPA1L1",0.0026253250914875,3.28160357426237,0.326,0.091,1
"GNA13",0.00297065577607392,2.74853336293643,0.326,0.109,1
"NCOR2",0.00311819852443962,-2.29553277466898,0.043,0.273,1
"AC104041.1",0.00314494448128377,-3.94585546971745,0.022,0.218,1
"XKR6",0.0031731253605304,-1.58480310764098,0.109,0.382,1
"NLK",0.00323169957205955,-2.05652968945374,0.065,0.309,1
"GOLGA3",0.00333641575732566,-2.05383249388718,0.043,0.273,1
"PSMD1",0.00339217898885973,-3.51550070652704,0.022,0.218,1
"CRADD",0.00347135994002387,-2.21860896441686,0.087,0.327,1
"RAB1A",0.00347793633799248,1.69856742831308,0.478,0.273,1
"RAPGEF2",0.00351245924739717,1.26588653944438,0.652,0.6,1
"FOXO1",0.0035574009369293,-1.58290594663785,0.109,0.382,1
"WIPF1",0.00365698628391846,-3.38726236873294,0.022,0.218,1
"MAP4K3-DT",0.00394411761791601,-1.42011214960522,0.043,0.273,1
"TPR",0.00409937774808399,-2.34852223719005,0.065,0.291,1
"CENPC",0.00410548918292964,1.81047544356848,0.413,0.2,1
"REV1",0.00410601216448788,3.65356531329755,0.217,0.036,1
"DUSP5",0.00424328525420932,1.7779948264289,0.435,0.2,1
"STRBP",0.00435121820952802,-1.36610777840635,0.261,0.564,1
"SLC2A13",0.00440319793513319,-2.24242383084481,0.022,0.218,1
"INVS",0.00456805872746077,-0.537332834276461,0.022,0.218,1
"FGD4",0.00456805872746077,-1.66925526769552,0.022,0.218,1
"SIL1",0.00458089288992713,-0.838049879871424,0.196,0.509,1
"CCSER1",0.00463996264408136,-1.02189992410603,0.304,0.618,1
"SAMD12",0.00493637150514362,-1.12755421582461,0.239,0.545,1
"ASAP1",0.00502448977516173,-3.54852715159465,0.043,0.236,1
"COBLL1",0.00504177485616306,1.55384971230387,0.587,0.436,1
"MIATNB",0.00507064288925985,-2.28010744106543,0.087,0.309,1
"EAF2",0.00517203346379124,-2.03934904569554,0.109,0.345,1
"MBD5",0.00517265735449361,-1.64863818471788,0.13,0.4,1
"EIF4G3",0.00519133574206859,-2.20480079338132,0.043,0.255,1
"DGKD",0.00529816639260313,-1.66425306776263,0.13,0.382,1
"HSPD1",0.00536622527719563,2.86789931288225,0.261,0.073,1
"AC091045.1",0.00554641780970537,-2.02504800426369,0.043,0.255,1
"C16orf74",0.00562793635284375,-1.82866938115051,0.109,0.345,1
"P2RY8",0.00563322418216967,-0.482456513300508,0.065,0.309,1
"WDR7",0.0057680040543563,-3.55301330141338,0.022,0.2,1
"POU2AF1",0.00589697542298135,-0.980970408664219,0.391,0.745,1
"ERC1",0.00602873710801147,-0.890414341819555,0.348,0.673,1
"VPS37B",0.0060587321246407,-1.30032380509285,0.174,0.455,1
"BLK",0.00607725969353506,-0.903553676104275,0.087,0.345,1
"ACTR3",0.00612022240205545,-1.53802857357484,0.043,0.255,1
"USP12",0.00615449903141459,2.67525594348713,0.283,0.091,1
"TLE1",0.00625119863579552,-2.18965565072969,0.065,0.273,1
"TNS3",0.00646885410367107,-1.66067944740084,0.109,0.345,1
"ZMYND8",0.00668489776977319,-3.10507688562393,0.022,0.2,1
"TGFBR2",0.00680480559728764,-2.47013547537968,0.043,0.236,1
"TTC17",0.00693061923056761,-1.74273218276058,0.109,0.345,1
"CFAP54",0.00693369900063713,-3.83813229315958,0.022,0.2,1
"TBC1D8",0.00719078694965885,-2.26214647274779,0.022,0.2,1
"FOXN3",0.00723018138275407,-0.883590509366507,0.413,0.745,1
"SLC44A1",0.00725606759342895,1.15021790453375,0.63,0.436,1
"AC078883.1",0.00729219915493953,-2.15328287762912,0.065,0.273,1
"Z93930.2",0.00735376656872886,-1.3062770556196,0.065,0.291,1
"HNRNPR",0.00745639850393647,-2.73355550566283,0.022,0.2,1
"ZBTB8OS",0.00745639850393647,-2.2339484288234,0.022,0.2,1
"CDK5RAP3",0.00745639850393647,-2.30644290472258,0.022,0.2,1
"IFNGR2",0.00751362615607568,-2.41336135347588,0.043,0.236,1
"SEL1L3",0.00762782483572664,1.13057206072599,0.739,0.636,1
"AP000695.2",0.00763753555359688,-2.0973172619391,0.043,0.236,1
"FOXN2",0.00773077585273669,-2.17358158993383,0.022,0.2,1
"AC068587.4",0.00773077585273669,-1.71824498692117,0.022,0.2,1
"AL161430.1",0.00773077585273669,-2.17710182323916,0.022,0.2,1
"SLC10A7",0.00775001015627898,-2.17693004479026,0.065,0.273,1
"RFX7",0.00776421002047189,-2.48805373293635,0.043,0.236,1
"KPNB1",0.00786851683702556,2.16171614678052,0.283,0.091,1
"RAP1B",0.00821141547487596,1.71767432052813,0.522,0.345,1
"TSC22D3",0.00826366489703721,-1.01028620214662,0.239,0.527,1
"SLC1A4",0.00856150035190217,-2.05158121577076,0.043,0.236,1
"NFKBIA",0.00888308018881692,2.17372586146489,0.304,0.109,1
"DMTF1",0.00898643985905902,-1.94730340319021,0.043,0.236,1
"SPECC1L",0.00913292274813698,-2.21971724207261,0.043,0.236,1
"EIF3A",0.00939636010478454,1.35154850178658,0.391,0.182,1
"HIBCH",0.00943120655821325,-1.98526101899424,0.043,0.236,1
"SOS1",0.00959832795009997,-1.19109102139989,0.196,0.473,1
"LCORL",0.00968244194846462,-1.13095796516642,0.13,0.382,1
"NSD1",0.0101179246455884,-1.28177504469277,0.087,0.309,1
"KCNQ1OT1",0.0101273658554217,-0.703054668536233,0.152,0.436,1
"LRMP",0.010297842843366,-1.63444726849195,0.065,0.273,1
"STAG1",0.0104498841414745,-0.523166829728166,0.304,0.655,1
"AC092546.1",0.0104510626091247,-1.62350655648023,0.065,0.273,1
"EFR3A",0.0104510626091247,-1.62260507307844,0.065,0.273,1
"SMURF2",0.0108064528344808,2.95243902941021,0.217,0.055,1
"KLHL6",0.0110287238131008,-0.727408906312371,0.261,0.6,1
"WASHC3",0.0111801801706175,-2.64033316921317,0.043,0.218,1
"ARGLU1",0.0112112464500645,-1.4876906616851,0.152,0.4,1
"AC008014.1",0.0112652738603637,-0.763787232894533,0.5,0.8,1
"DIP2B",0.0113023655600445,-1.79068680107418,0.087,0.291,1
"ZNF532",0.0115777567386213,2.02406867073978,0.348,0.164,1
"TGFB1",0.0115908382950244,3.4829971703828,0.239,0.073,1
"CEP128",0.0118747080431592,-1.65832595871797,0.196,0.418,1
"FARS2",0.0119502723550923,-1.78607178485825,0.087,0.291,1
"ACAD11",0.0120926804349586,-1.11493350230989,0.065,0.273,1
"LINC00513",0.0121323851874256,-0.629271609199716,0.109,0.345,1
"AOPEP",0.0123158688185292,-2.63064230853875,0.043,0.218,1
"RETREG3",0.0123158688185292,-2.06495145715041,0.043,0.218,1
"RREB1",0.0123950897268825,-2.03454199443938,0.065,0.255,1
"SRSF11",0.0124019706563739,-1.35151774193348,0.174,0.418,1
"PRDM1",0.0124431371091872,-0.699320901526543,0.174,0.436,1
"USP3",0.0126466501045197,-1.43170513200622,0.152,0.382,1
"SSBP2",0.0127635069153146,3.03176258777216,0.217,0.055,1
"BMP6",0.012839499196375,-1.14749931541285,0.217,0.473,1
"GFPT1",0.0129461961940551,-1.11436899454155,0.087,0.309,1
"LINC02362",0.0129461961940551,-0.933104152469458,0.087,0.309,1
"MEF2C-AS1",0.0129839064220109,-1.93993216235409,0.087,0.291,1
"FBH1",0.0129839064220109,-1.61600599533493,0.087,0.291,1
"TNRC6A",0.0129839064220109,-1.44263125540025,0.087,0.291,1
"RAD23B",0.0131283409353348,2.50334079070592,0.239,0.073,1
"TNFAIP8",0.0131286752235011,-2.19231935512009,0.043,0.218,1
"MBP",0.0131286752235011,-1.91720720171311,0.043,0.218,1
"C12orf45",0.0133384003120847,-2.42133326613863,0.043,0.218,1
"SLC12A6",0.0135230431653348,2.03761192120364,0.326,0.145,1
"LINC02245",0.0135525936425263,-2.31003269671805,0.043,0.218,1
"PCBD2",0.0135525936425263,-2.74873011979379,0.043,0.218,1
"ABI1",0.0138259923439627,-1.50131736904693,0.13,0.345,1
"CLINT1",0.0144126940445299,-0.710928239730601,0.239,0.545,1
"LAX1",0.0144368602348026,-1.83624820797251,0.043,0.218,1
"TBC1D5",0.014539596560282,-0.600491081487891,0.152,0.418,1
"ZBTB20",0.0145639918254795,-0.529135610963879,0.587,0.818,1
"GGA2",0.0147716377478736,-1.78378020949704,0.065,0.255,1
"UVRAG",0.0148387763849726,-1.69334461298997,0.109,0.309,1
"ASB3",0.0148595496919969,-1.23446812462906,0.13,0.364,1
"KLF6",0.01499287334424,-1.38699835714388,0.109,0.327,1
"KIAA0319L",0.0152007174812171,-1.00242666652254,0.087,0.309,1
"ANKS1A",0.015371621765714,-2.1305198352313,0.043,0.218,1
"EIF2AK3",0.0155256083328506,1.24806497628013,0.652,0.582,1
"TRRAP",0.0158586770537426,-1.79099770827714,0.043,0.218,1
"FOXO3",0.0159735502230786,-1.20601864281383,0.239,0.491,1
"XRRA1",0.016105156488941,-1.16958627265403,0.065,0.255,1
"PRKCB",0.0161572075060923,-2.43381184097494,0.087,0.273,1
"GPR107",0.0163592525432095,-1.47876620338876,0.043,0.218,1
