"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IQCJ-SCHIP1",7.04261500461053e-19,-0.868516738590764,0.329,0.606,1.77396429351135e-14
"FGD4",7.14240287337029e-19,-0.827051389725225,0.494,0.739,1.79909985977324e-14
"COBLL1",1.09734986897665e-18,-0.872272225955228,0.222,0.494,2.7641145849653e-14
"PEAK1",1.34620000800298e-18,-0.693015830600527,0.465,0.742,3.39094320015871e-14
"RPS6KA2",1.62187150562754e-18,-1.12529162783074,0.186,0.441,4.08533213552521e-14
"AC008014.1",1.64820859585563e-18,-1.5942928943704,0.084,0.299,4.15167263210074e-14
"LARP4B",1.92559486833944e-18,1.12313047885075,0.629,0.513,4.8503809138602e-14
"LINC00513",2.0520218755101e-18,-1.12920399005676,0.261,0.514,5.1688379022224e-14
"EXPH5",2.27170505062682e-18,-1.16550327756431,0.151,0.397,5.72219785202389e-14
"ARSJ",2.50196920133486e-18,-1.70087265847049,0.069,0.273,6.30221022124238e-14
"RBMS3",2.53045914196667e-18,-0.523025236451669,0.831,0.912,6.37397353269984e-14
"NRXN3",2.64165698480261e-18,-2.34060110105618,0.055,0.244,6.65406977901929e-14
"TMEM132D",2.9905650016037e-18,-2.11773301770513,0.067,0.263,7.53293418253955e-14
"STOX2",3.03775719130394e-18,-0.824958807557828,0.414,0.673,7.65180658917548e-14
"KIAA0408",3.74951206669383e-18,-1.20009769868104,0.098,0.32,9.44464594479508e-14
"ARIH1",3.89048656984508e-18,1.26935991019034,0.559,0.42,9.79974662078277e-14
"DIP2C",3.92585549294538e-18,1.20068658711657,0.571,0.431,9.88883740118011e-14
"AC139769.2",4.48044788266188e-18,-2.1051629361819,0.055,0.245,1.1285800171637e-13
"FAM174B",5.09408576487181e-18,-0.903966321666809,0.245,0.517,1.28314926331356e-13
"PIBF1",6.03694803122014e-18,-1.13675566582144,0.151,0.393,1.52064683958404e-13
"RNF145",6.27230988359459e-18,1.23809694907396,0.565,0.427,1.57993213657864e-13
"FOXJ3",6.4438336083994e-18,2.04511722411143,0.457,0.306,1.62313724761972e-13
"GSAP",7.25279668631699e-18,-0.7544786520752,0.304,0.604,1.82690695731639e-13
"RFX3",7.2638524908805e-18,-1.39654166523506,0.116,0.339,1.82969180392789e-13
"PALLD",7.35654861087843e-18,-0.863145541098993,0.298,0.57,1.85304102959417e-13
"NBPF12",1.29317229146804e-17,-1.75683902450135,0.065,0.261,3.25737168497885e-13
"COL18A1",1.47336843325299e-17,-1.69259614090991,0.096,0.308,3.71126774652097e-13
"AC092071.1",1.9383084145897e-17,-2.01688362420996,0.047,0.227,4.88240506550998e-13
"PUDP",2.12335306912031e-17,-1.53137294816364,0.084,0.29,5.34851404580716e-13
"AC096741.1",2.94815874678617e-17,-1.7944724466329,0.067,0.262,7.42611706727967e-13
"NFKBIA",3.73267548123751e-17,2.18476857784969,0.253,0.094,9.40223626968917e-13
